327.0334 	EXP 	New trial (rep=3, index=2): {'word': 'PURPLE', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b'}
327.0356 	DATA 	Keypress: p
327.0478 	EXP 	fixation: autoDraw = False
327.0478 	EXP 	text: autoDraw = False
327.0478 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
327.0478 	EXP 	text: text = 'PURPLE'
327.0478 	EXP 	fixation: autoDraw = True
327.5478 	EXP 	fixation: autoDraw = False
327.5478 	EXP 	text: autoDraw = True
328.8513 	EXP 	New trial (rep=3, index=3): {'word': 'BLUE', 'colour': 'purple', 'stim_condition': 'I', 'correct_res': 'p'}
328.8720 	DATA 	Keypress: b
328.8743 	EXP 	fixation: autoDraw = False
328.8743 	EXP 	text: autoDraw = False
328.8743 	EXP 	text: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
328.8743 	EXP 	text: height = 0.05
328.8743 	EXP 	text: height = 0.05
328.8743 	EXP 	text: height = 0.05
328.8743 	EXP 	text: text = 'BLUE'
328.8743 	EXP 	fixation: autoDraw = True
329.3647 	EXP 	text: autoDraw = True
329.3811 	EXP 	fixation: autoDraw = False
330.6336 	EXP 	New trial (rep=3, index=4): {'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b'}
330.6358 	DATA 	Keypress: p
330.6478 	EXP 	fixation: autoDraw = False
330.6478 	EXP 	text: autoDraw = False
330.6478 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
330.6478 	EXP 	text: text = 'BLUE'
330.6478 	EXP 	fixation: autoDraw = True
331.1478 	EXP 	fixation: autoDraw = False
331.1478 	EXP 	text: autoDraw = True
332.6353 	EXP 	New trial (rep=3, index=5): {'word': 'ORANGE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r'}
332.6433 	DATA 	Keypress: b
332.6480 	EXP 	fixation: autoDraw = False
332.6480 	EXP 	text: autoDraw = False
332.6480 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
332.6480 	EXP 	text: height = 0.05
332.6480 	EXP 	text: height = 0.05
332.6480 	EXP 	text: height = 0.05
332.6480 	EXP 	text: text = 'ORANGE'
332.6480 	EXP 	fixation: autoDraw = True
333.1483 	EXP 	fixation: autoDraw = False
333.1483 	EXP 	text: autoDraw = True
338.1487 	EXP 	text: autoDraw = False
343.1000 	DATA 	Keypress: space
345.0369 	EXP 	New trial (rep=3, index=6): {'word': 'RED', 'colour': 'orange', 'stim_condition': 'I', 'correct_res': 'o'}
345.0431 	DATA 	Keypress: o
345.0481 	EXP 	fixation: autoDraw = False
345.0481 	EXP 	text: autoDraw = False
345.0481 	EXP 	text: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
345.0481 	EXP 	text: height = 0.05
345.0481 	EXP 	text: height = 0.05
345.0481 	EXP 	text: height = 0.05
345.0481 	EXP 	text: text = 'RED'
345.0481 	EXP 	fixation: autoDraw = True
345.5482 	EXP 	fixation: autoDraw = False
345.5482 	EXP 	text: autoDraw = True
346.4688 	DATA 	Keypress: o
346.4837 	EXP 	New trial (rep=3, index=7): {'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r'}
346.4980 	EXP 	fixation: autoDraw = False
346.4980 	EXP 	text: autoDraw = False
346.4980 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
346.4980 	EXP 	text: text = 'RED'
346.4980 	EXP 	fixation: autoDraw = True
346.9980 	EXP 	fixation: autoDraw = False
346.9980 	EXP 	text: autoDraw = True
348.9509 	EXP 	New trial (rep=4, index=0): {'word': 'RED', 'colour': 'orange', 'stim_condition': 'I', 'correct_res': 'o'}
348.9531 	DATA 	Keypress: r
348.9647 	EXP 	fixation: autoDraw = False
348.9647 	EXP 	text: autoDraw = False
348.9647 	EXP 	text: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
348.9647 	EXP 	text: text = 'RED'
348.9647 	EXP 	fixation: autoDraw = True
349.4646 	EXP 	fixation: autoDraw = False
349.4646 	EXP 	text: autoDraw = True
350.4170 	EXP 	New trial (rep=4, index=1): {'word': 'PURPLE', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b'}
350.4232 	DATA 	Keypress: o
350.4314 	EXP 	fixation: autoDraw = False
350.4314 	EXP 	text: autoDraw = False
350.4314 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
350.4314 	EXP 	text: height = 0.05
350.4314 	EXP 	text: height = 0.05
350.4314 	EXP 	text: height = 0.05
350.4314 	EXP 	text: text = 'PURPLE'
350.4314 	EXP 	fixation: autoDraw = True
350.9315 	EXP 	fixation: autoDraw = False
350.9315 	EXP 	text: autoDraw = True
351.9842 	EXP 	New trial (rep=4, index=2): {'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b'}
351.9920 	DATA 	Keypress: b
351.9981 	EXP 	fixation: autoDraw = False
351.9981 	EXP 	text: autoDraw = False
351.9981 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
351.9981 	EXP 	text: height = 0.05
351.9981 	EXP 	text: height = 0.05
351.9981 	EXP 	text: height = 0.05
351.9981 	EXP 	text: text = 'BLUE'
351.9981 	EXP 	fixation: autoDraw = True
352.4984 	EXP 	fixation: autoDraw = False
352.4984 	EXP 	text: autoDraw = True
352.9337 	EXP 	New trial (rep=4, index=3): {'word': 'ORANGE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r'}
352.9403 	DATA 	Keypress: b
352.9481 	EXP 	fixation: autoDraw = False
352.9481 	EXP 	text: autoDraw = False
352.9481 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
352.9481 	EXP 	text: height = 0.05
352.9481 	EXP 	text: height = 0.05
352.9481 	EXP 	text: height = 0.05
352.9481 	EXP 	text: text = 'ORANGE'
352.9481 	EXP 	fixation: autoDraw = True
353.4481 	EXP 	fixation: autoDraw = False
353.4481 	EXP 	text: autoDraw = True
354.6176 	EXP 	New trial (rep=4, index=4): {'word': 'BLUE', 'colour': 'purple', 'stim_condition': 'I', 'correct_res': 'p'}
354.6234 	DATA 	Keypress: r
354.6322 	EXP 	fixation: autoDraw = False
354.6322 	EXP 	text: autoDraw = False
354.6322 	EXP 	text: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
354.6322 	EXP 	text: height = 0.05
354.6322 	EXP 	text: height = 0.05
354.6322 	EXP 	text: height = 0.05
354.6322 	EXP 	text: text = 'BLUE'
354.6322 	EXP 	fixation: autoDraw = True
355.1315 	EXP 	fixation: autoDraw = False
355.1315 	EXP 	text: autoDraw = True
355.9550 	DATA 	Keypress: b
355.9594 	EXP 	New trial (rep=4, index=5): {'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r'}
355.9673 	EXP 	fixation: autoDraw = False
355.9673 	EXP 	text: autoDraw = False
355.9673 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
355.9673 	EXP 	text: height = 0.05
355.9673 	EXP 	text: height = 0.05
355.9673 	EXP 	text: height = 0.05
355.9673 	EXP 	text: text = 'RED'
355.9673 	EXP 	fixation: autoDraw = True
356.4648 	EXP 	text: autoDraw = True
356.4815 	EXP 	fixation: autoDraw = False
357.9846 	DATA 	Keypress: r
358.0002 	EXP 	New trial (rep=4, index=6): {'word': 'PURPLE', 'colour': 'purple', 'stim_condition': 'C', 'correct_res': 'p'}
358.0148 	EXP 	fixation: autoDraw = False
